operating_name,legal_name,ukprn,urn,provider_code,accredited_provider_number,provider_type,address1,address2,address3,address4,town,postcode,latitude,longitude,academic_year_code
Bowes Primary School,,10057790,143201,189,,school,"Bowes Primary School ",Bowes Rd,,London,Arnos Grove,N11 2HL,51.6132359,-0.1258114,2021
Bracknell Forest Secondary Schools Partnership,,,,1RB,,school,Bracknell Forest Partnership,Ranelagh School,,Berkshire,Ranelagh Drive,RG12 9DA,51.4115116,-0.7473093,2021
Bradfields School,,,,1UX,,school,Churchill Avenue,,,Chatham,,ME5 0LB,51.3534632,0.5243988,2021
Bradford Birth to 19 SCITT,,10047807,,259,,scitt,Bradford Birth to 19 SCITT,St Edmund's Nursery School,,Bradford,Washington Street,BD8 9QW,53.8024852,-1.7891691,2021
Bradford College,,10000840,,B60,,scitt,,,,,,,53.7916688,-1.7607719,2021
Bradford South Partnership,,,,2FA,,school,Ryan Street,Manchester Road,,West Yorkshire,Bradford,BD5 7DQ,53.7768238,-1.7590047,2021
Bradley Barton Primary School And Nursery Unit,,10070851,113241,1Q3,,school,Ogwell Mill Road,Bradley Barton,,Newton Abbot,,TQ12 1PR,50.530432,-3.631024,2021
Brampton Manor Academy,,10033384,136669,MB8,,school,Roman Road,East Ham,,,London,E6 3SQ,51.5222396,0.0417471,2021
Bransgore Initial teacher Training (BITT) – School Direct,,,,19F,,school,"Bransgore Primary, Ringwood Road",Bransgore,,Hampshire,Christchurch,BH23 8JH,50.7773421,-1.7299577,2021
Brays ITT,,,,1MR,,school,Brays Road,Sheldon,,West Midlands,Birmingham,B26 1NS,52.4593467,-1.7945414,2021
Breck Primary School,,,,1AH,,school,Blackpool Sixth Form College,Blackpool Old Road,,Lancashire,Blackpool,FY3 7LR,53.8388957,-3.0168176,2021
Brent Initial Teacher Training (BITT),,,,25Z,,school,Spencer Road,,,Middlesex,Wembley,HA0 3SF,51.5699049,-0.3123728,2021
Brent Initial Teacher Training (BITT),,,,19H,,school,Spencer Road,Wembley,,,,HA0 3SF,51.5693703,-0.3124902,2021
Bridgewater High School,,10048090,141598,2H4,,school,Bridgewater High School,"Broomfields Road, Appleton",,Cheshire,Warrington,WA4 3AE,53.3629643,-2.5753247,2021
Bridging the Tamar Learning Alliance,,,,165,,school,School Road,Landrake,,Cornwall,Saltash,PL12 5EA,50.422763,-4.2877106,2021
Bridgnorth Endowed School,,10039829,139143,1D1,,school,Northgate,,,Bridgnorth,,WV16 4ER,52.5389784,-2.4208234,2021
Brighouse High School,,10033231,136604,18W,,school,Finkil Street,,,Brighouse,,HD6 2NY,53.713273,-1.7955936,2021
Bright Futures SCITT,,10046414,,G65,,scitt,c/o AGGS,Cavendish Road,,Altrincham,Bowdon,WA14 2NL,53.381169,-2.359779,2021
Brindishe Green School,,10074638,100687,1B9,,school,Brindishe Green Primary School,Beacon Road,,London,Lewisham,SE13 6EH,51.4512219,-0.0044804,2021
Brine Leas School,,10031374,136279,18U,,school,Audlem Road,Nantwich,,Cheshire,,CW5 7DY,53.0569487,-2.5155461,2021
Bristol Cathedral,,,,2HN,,school,Bristol Cathedral Choir School,"1, College Square",,Bristol,Bristol,BS1 5TS,51.4512133,-2.601378,2021
Bristol E-ACT Partnership,,,,2HD,,school,The Crest Academy E-ACT Academy,Crest Road,,London,London,NW2 7SN,51.5632422,-0.24183,2021
Bristol Early Years Teaching Consortium,,,,1LF,,school,Little Bishop Street,St Pauls,,Bristol,Bristol,BS2 9JF,51.4627174,-2.5846946,2021
Bristol Metropolitan Academy,,,,2H5,,school,Cabot Learning Federation SCITT,CLF Institute,,Bristol,Russell Town Avenue,BS5 9JH,51.4594152,-2.5623418,2021
Bristol Primary Training and Support Alliance,,,,1PL,,school,Bridge Farm Primary School,East Dundry Road,,,Bristol,BS14 0LL,51.4058204,-2.5707264,2021
Britannia Teaching School Alliance at Belgrave St Bartholomew's Academy,,,,14D,,school,Sussex Place,Longton,,Staffordshire,Stoke-on-Trent,ST3 4TP,52.9775733,-2.126549,2021
Broadfields Primary School,,10043449,140236,1AO,,school,Roseberry Drive,Edgware,,Edgware,Middx,HA8 8JP,51.6297484,-0.2738855,2021
Broadwater CofE First and Middle School,,,,15E,,school,Broadwater C of E First and Middle,School,,Worthing,Rectory Gardens,BN14 7TQ,50.8284972,-0.3777674,2021
Broadway Academy,,10042220,139841,2EA,,school,Broadway Academy,Perry Barr,,West Midlands,Birmingham,B20 3DP,52.51281729999999,-1.895766,2021
Bromley Schools Collegiate,,10032985,,B91,,scitt,Bromley Schools' Collegiate,Chislehurst School for Girls,,Kent,"Beaverwood Road, Chislehurst",BR7 6HE,51.418866,0.088657,2021
Bromley Schools' Collegiate (Beaverwood School for Girls),,,,25S,,school,Beaverwood Road,,,Kent,Chislehurst,BR7 6HE,51.418866,0.088657,2021
Bromley Schools' Collegiate Eliot Bank Gordonbrock,,10032985,,1UO,,school,Bromley Schools' Collegiate,Beaverwood Road,,Kent,Chislehurst,BR7 6HE,51.418866,0.088657,2021
Bromley Schools' Collegiate School Direct,,,,1C9,,school,Chislehurst School for Girls,Beaverwood Road,,Kent,Chislehurst,BR7 6HE,51.418866,0.088657,2021
Bromsgrove Primary Alliance,,,,2HU,,school,Bromsgrove Primary Teaching School Alliance,St Catherine's Road,,Worcestershire,"Blackwell, Bromsgrove",B60 1BN,52.350834,-2.015754,2021
Brooke Weston Teaching School Alliance,,,,1QM,,school,Coomb Road,Great Oakley,,Great Oakley,Corby,NN18 8LA,52.46732,-0.712452,2021
Brookhill Leys Primary And Nursery School,,,,1F5,,school,Chewton Street,Eastwood,,Nottingham,,NG16 3HB,53.0131502,-1.2970828,2021
Brookside Infant School,,,,1T5,,school,Dagnam Park Drive,Harold Hill,,Romford,,RM3 9DJ,51.6093928,0.2240503,2021
Brunel University London,,10000961,,B84,,hei,Brunel University,Kingston Lane,,Middlesex,Uxbridge,UB8 3PH,51.5324044,-0.4729931,2021
Brunswick Park Alliance,,,,267,,school,Brunswick Park Primary & Nursery School,Osidge Lane,,London,Southgate,N14 5DU,51.6306323,-0.1491058,2021
Buckingham Partnership,,10035071,,B71,,scitt,The Buckingham Partnership,Units A and B - Bourton Business Park,,Buckingham,Bourton Road,MK18 7DS,51.9958275,-0.9648821000000001,2021
Buckinghamshire Teaching School Partnership,,,,1GG,,school,Bucks Teaching School,c/o Booker Park School,,Aylesbury,,HP21 9ET,51.7940184,-0.8083283,2021
Buile Hill VA College SCITT,,,,1WT,,scitt,Buile Hill VA College SCITT,Eccles Old Road,,,Salford,M6 8RD,53.4935956,-2.3030148,2021
Buile Hill Visual Arts College,,10061209,,1SC,,scitt,Eccles Old Road,,,,Salford,M6 8RD,53.4935956,-2.3030148,2021
Burlish Park Primary School,,10081148,146433,1UT,,school,Burlish Park Primary School,Windermere Way,,Worcestershire,Stourport-on-Severn,DY13 8LA,52.3497346,-2.2808536,2021
Burnham Teaching Partnership,,,,1MT,,school,Burnham Grammar School,Hogfair lane,,Slough,Burnham,SL17HG,51.5324429,-0.6536332,2021
Burnt Mill Academy,,10035847,137694,2GY,,school,First Avenue,,,Essex,Harlow,CM20 2NR,51.776273,0.1070037,2021
Burton Morewood CofE Primary School,,10035504,137537,156,,school,Main Street,Burton-in-Kendal,,Carnforth,,LA6 1ND,54.183172,-2.7198942,2021
Bury Schools Alliance,,,,274,,school,Bury Teaching Schools Alliance,"CCMAT Trust Office c/o St John's Primary School, Johnson Street",,Greater Manchester,Radcliffe,M26 1AW,53.5544609,-2.3247616,2021
Bury St Edmunds County Upper School,,10034608,136990,1OZ,,school,County Upper School,Beetons Way,,Suffolk,Bury St Edmunds,IP32 6RF,52.2568588,0.7013809,2021
Butlers Court School,,10077902,110291,12T,,school,Wattleton Road,,,Beaconsfield,,HP9 1RW,51.6053377,-0.6441971,2021
Buttsbury Infant School,,,,1PV,,school,c/o The Bromfords School,Grange Avenue,,Essex,Wickford,SS12 0LZ,51.6383421,0.4230029,2021
Buxton Community School,,10001069,112970,1PP,,school,Buxton Community School,College Road,,Buxton,,SK17 9EA,53.2507588,-1.9213161,2021
Byron Primary School,,10063092,144050,1EM,,school,Barkerend Road,,,Bradford,,BD3 0AB,53.798935,-1.7308292,2021
Cabot Learning Federation,,,,193,,school,Federation House,Woodside Road,,Bristol,Kingswood,BS15 8BD,51.4588356,-2.5145059,2021
Cabot Learning Federation SCITT,,10049578,,2AV,,scitt,CLF Institute,Russell Town Avenue,,Bristol,Redfield,BS5 9JH,51.4594152,-2.5623418,2021
Calderdale and Kirklees Teaching School Hub,,,,1ZG,,school,"Shelley College ",Huddersfield Road,,West Yorkshire,"Huddersfield ",HD8 8NL,53.592721,-1.66578,2021
Calthorpe Park North East Hants Consortium,,,,1UH,,school,Hitches Lane,,,Hampshire,Fleet,GU51 5JA,51.279803,-0.862486,2021
Calthorpe School Sports College,,,,1DJ,,school,Services for Education,Warwick House,,Birmingham,10 Edward Street,B1 2RX,52.467527,-1.8828954,2021
Caludon Castle School,,10040289,139292,179,,school,Axholme Road,Wyken,,West Midlands,Coventry,CV2 5BD,52.4135709,-1.4514674,2021
Cambridge Early Years Teaching School Alliance (CEYTSA),,,,271,,school,Ambury Road,,,Cambridgeshire,Huntingdon,PE29 1AD,52.3382516,-0.1804317,2021
Cambridge Meridian Academies Trust & Swavesey Village College,,,,2KU,,school,Gibraltar Lane,Swavesey,,Cambridgeshire,Cambridge,CB24 4RS,52.2947667,-0.0055253,2021
Campus Stockton Teaching Alliance,,,,2JJ,,school,"Campus Stockton Teaching Alliance, C/O Egglescliffe School, Urlay Nook Road, ",Eaglescliffe,,,Stockton on Tees,TS160LA,54.516562,-1.359445,2021
Cannock Chase High School,,10035154,137384,1JF,,school,Hednesford Road,,,Cannock,,WS11 1JT,52.6941769,-2.0273468,2021
Canterbury and Swale Teacher Training Alliance,,,,1CR,,school,Canterbury and Swale Teacher Training Alliance,c/o Fulston Manor School,,Sittingbourne,Brenchley Road,ME10 4EG,51.3328095,0.7360578,2021
Canterbury Christ Church University,,10001143,133806,C10,,hei,North Holmes Road,,,Kent,Canterbury,CT1 1QU,51.277939,1.090659,2021
Canterbury Teaching Alliance,,10005848,118840,1FO,,school,Canterbury Teaching Alliance,Old Dover Road,,Kent,Canterbury,CT1 3EW,51.2647819,1.0964854,2021
CAPITAL (Sefton),,,,2CD,,school,Nicholas Road,Blundellsands,,Merseyside,Liverpool,L23 6TS,53.4866605,-3.0454182,2021
Cardinal Hume Catholic School,,10036181,137852,198,,school,Old Durham Road,,,Tyne & Wear,Gateshead,NE9 6RZ,54.9308872,-1.5771033,2021
Cardinal Newman College,,10001165,130745,1XM,,school,Cardinal Newman College,Lark Hill Road,,Lancashire,Preston,PR1 4HD,53.756525,-2.689964,2021
Carlisle School Direct,,,,136,,school,Strand Road,,,Cumbria,Carlisle,CA1 1JB,54.8971262,-2.9282662,2021
Carlton Academy Trust Schools Direct,,,,3E0,,school,Undercliffe Ln,,,West Yorkshire,Bradford,BD3 0DU,53.80171199999999,-1.7357759,2021
Carmel College,,10055116,,1KF,,school,Carmel College,The Headlands,,,Darlington,DL3 8RP,54.5244598,-1.585727,2021
Carmel Teacher Training Partnership (CTTP),,10055116,,C23,,scitt,Carmel College,The Headlands,,,Darlington,DL3 8RP,54.5244598,-1.585727,2021
Carter Community School,,,,1SX,,school,The Quay School,Turlin Road,,Dorset,Poole,BH16 5AH,50.7261863,-2.026065,2021
Castlebar School,,10077040,101966,1RW,,school,Ealing Primary Teaching School Alliance,"C/O Castlebar School, Hathaway Gardens",,London,Ealing,W13 0DH,51.52334099999999,-0.329389,2021
Castle Consortium,,,,16E,,school,Wellington Road,,,Somerset,Taunton,TA1 5AU,51.016938,-3.1173193,2021
Castledown Primary School,,,,249,,school,Priory Road,,,,Hastings,TN34 3QT,50.8631593,0.5918677,2021
Castle Hill Infant School,,10047499,141372,2DV,,school,Dryden Road,,,Ipswich,,IP1 6QD,52.080956,1.1411089,2021
Castle Hill School,,,,4C4,,school,"Newsome Road, South",,,West Yorkshire,Huddersfield,HD4 6JL,53.624622,-1.78766,2021
Castle Newnham Partnership,,,,29R,,school,Polhill Ave,,,Bedfordshire,Bedford,MK41 9DT,52.1460922,-0.4524355,2021
Castle View Enterprise Teaching Alliance,,,,2FS,,school,Castle View Enterprise Academy,Cartwright Road,,Tyne and Wear,Sunderland,SR5 3DX,54.917799,-1.450058,2021
Catalyst Teaching School Alliance,,,,2L5,,school,Catalyst Teaching School,Warwick Road,,Hertfordshire,Bishop's Stortford,CM23 5NJ,51.8683771,0.1715603,2021
Catholic Coastal Partnership,,,,2ES,,school,George Street,,,Bridlington,Bridlington,YO15 3PS,54.0806522,-0.2079892,2021
Catholic Schools' Partnership,,,,134,,school,St Michael's Catholic College,Llewellyn Street,,London,Bermondsey,SE16 4UN,51.499576,-0.067463,2021
Catholic Schools Teaching School Alliance School Direct,,,,2C9,,school,Christ the King Catholic Voluntary Academy,Glenfield Road,,East Midlands,"Leicester, Leicestershire",LE3 6DG,52.6380896,-1.1750168,2021
Catholic Teaching Alliance (North),,,,1GB,,school,Catholic Teaching Alliance (North),St Anthony's Drive,,Preston,Fulwood,PR2 3SQ,53.7801417,-2.7254255,2021
CAT Institute of Education,,,,17B,,school,"The Polesworth School, Dordon Road",Polesworth,,Staffs,Tamworth,B78 1QT,52.6109428,-1.6194707,2021
Cawston Voluntary Controlled Primary School,,,,17W,,school,Aylsham Road,Cawston,,Norwich,,NR10 4AY,52.7678528,1.1688855,2021
CECET Alliance,,,,2AA,,school,Gorway Road,,,,Walsall,WS1 3BD,52.5739518,-1.9710029,2021
Celtic Cross Education,,,,HG8,,school,"Unit 15, Victoria Trading Estate",,,Cornwall,Roche,PL26 8LX,50.4211769,-4.8288266,2021
Central Learning Partnership Trust Teaching School Alliance,,,,1VG,,school,Heath Park Scool,Prestwood Road,,West Midlands,Wolverhampton,WV11 1RD,52.5994915,-2.1008294,2021
Chace Community School,,10001302,102049,12P,,school,Chace Community School,Churchbury Lane,,Middlesex,Enfield,EN1 3HQ,51.6610732,-0.07614,2021
Chadsgrove Training School,,10015201,117062,17A,,school,Chadsgrove School,Meadow Road,,Worcestershire,Bromsgrove,B61 0JL,52.3609833,-2.062589,2021
Chadsmoor Community Infants And Nursery School,,10072783,124068,1M3,,school,Chadsmoor Infant & Nursery School,Kingsway,,Cannock,Chadsmoor,WS11 6EU,52.7050319,-2.0101168,2021
Chailey School,,,,1K5,,school,Newick CE Primary School,63 Allington Road,,Lewes,Newick,BN8 4NB,50.9701574,0.0131931,2021
Challoners High Bucks Hub,,,,2FX,,school,Dr Challoner's High School,Cokes Lane,,Buckinghamshire,Little Chalfont,HP7 9QB,51.6672689,-0.5701499,2021
Change through Learning Teaching School Alliance,,,,15A,,school,Windsor Road,,,Thornton Heath,,CR7 8HJ,51.4062827,-0.1053662,2021
Charles Dickens Primary School,,10086305,148012,1KS,,school,Toulmin Street,,,London,,SE1 1AF,51.5013155,-0.0964544,2021
Charlotte Sharman Primary School,,10057393,100816,2BG,,school,St George's Road,West Square,,London,London,SE11 4SN,51.4959431,-0.1058479,2021
Charlton Park Academy,,10038163,138547,1G1,,school,Charlton Park Road,,,London,,SE7 8HX,51.4817741,0.0457339,2021
Charlton School,,,,1O3,,school,Severn Drive,Dothill,,Telford,Wellington,TF1 3LE,52.7085763,-2.5171977,2021
Chauncy Training Partnership,,,,1RK,,school,Chauncy School,Park Road,,Herts.,Ware,SG12 0DP,51.8147578,-0.0449656,2021
Cheadle and Marple College Network,,,,2EK,,school,Cheadle Road,Cheadle Hulme,,Stockport,,SK8 5HA,53.382208,-2.203563,2021
Cheadle Hulme High School,,10036411,137843,1HF,,school,Woods Lane,Cheadle Hulme,,Cheadle,,SK8 7JY,53.363739,-2.18664,2021
Cheam Park Farm Junior School,,,,1RQ,,school,Kingston Avenue,North Cheam,,Sutton,,SM3 9UE,51.3718169,-0.2139639,2021
Chellaston Academy,,10088466,148639,1ED,,school,PO Box 8540,,,"Derbyshire ",Derby,DE65 9EL,52.8664207,-1.4393978,2021
Chepping View Primary Academy,,10036917,137979,138,,school,Debrah Maddox,Cressex Road,,Buckinghamshire,High Wycombe,HP12 4PR,51.6151543,-0.7754663,2021
Chepping View Primary Academy SCITT,,10036917,,24S,,scitt,Chepping View Primary Academy,Cressex Road,,Bucks,High Wycombe,HP12 4PR,51.61600079999999,-0.7743083,2021
Cheshire East SCITT,,10035146,,25Q,,scitt,Selkirk Drive,,,Cheshire,Holmes Chapel,CW4 7DX,53.197618,-2.367597,2021
Cheshire Leadership & Teaching Alliance,,,,144,,school,Kelsall Primary School,Flat Lane,,Cheshire,Kelsall,WA16 9QG,53.2050365,-2.7164632,2021
Cheshire Vale Teaching School Alliance,,,,26L,,school,Cheshire Vale Teaching Support Alliance c/o Tarporley High School and 6th Form College,Eaton Road,,Cheshire," Tarporley",CW6 0BL,53.1530408,-2.6651634,2021
Chester Diocesan Academies Trust,,,,3C5,,school,Church House 5500,Daresbury Park,,Warrington,Daresbury,WA4 4GE,53.3312763,-2.6436804,2021
Chichester High School,,,,2GC,,school,c/o The Kemnal Academies Trust,"The Atkins Centre, Kemnal Technology College, Sevenoaks Way",,Kent,Sidcup,DA14 5AA,51.4120189,0.1104716,2021
Child First Partnership,,,,28M,,school,Cherbourg Primary School,Cherbourg Road,,,Eastleigh,SO50 5QF,50.9623006,-1.3570986,2021
Chiltern Teaching School Alliance,,,,1XR,,school,Challney High School for BOys,,,Bedfordshire,Luton,LU4 9TJ,51.8945614,-0.4666871,2021
Chiltern Training Group,,10055370,,C59,,scitt,Company Secretary Chiltern Learning Trust c/o Denbigh High School,"Alexandra Avenue ",,Bedfordshire,Luton,LU3 1HE,51.8913483,-0.4240396,2021
Chiltern Training Group part of the Chiltern Learning trust,,10055370,,15N,,school,Alexandra Avenue,,,Luton,,LU3 1HE,51.8913483,-0.4240396,2021
Chingford Academies Trust,,,,23T,,school,Chingford Foundation School,Nevin Drive,,London,Chingford,E4 7LT,51.6291664,-0.0083973,2021
Chipping Norton School,,10036615,137936,13F,,school,Chipping Norton School,Burford Road,,Oxfordshire,Chipping Norton,OX7 5DY,51.9371922,-1.5437451,2021
Chorus Education Trust and Sheffield Teaching School Alliance,,10060171,,1N5,,school,"Sheffield Teaching School Alliance, Silverdale School",Bents Crescent,,South Yorkshire,Sheffield,S11 9QH,53.3509698,-1.5285331,2021
Christ Church CE VA Primary School,,,,1UZ,,school,Christ Church CE Primary School,Byng Road,,Hertfordshire,Barnet,EN5 4NS,51.6586647,-0.2119541,2021
Christ Church CofE Primary School,,10073986,101533,27S,,school,Christ Church C of E,Clarence Road,,London,Willesden Lane,NW6 7TE,51.5411469,-0.2050214,2021
"Christ Church Primary School, Hampstead",,10074742,100028,1VM,,school,Christ Church Primary School,Christ Church Hill,,London,Hampstead,NW3 1JH,51.5596747,-0.1763079,2021
Christleton High School,,10033363,136645,1BF,,school,Village Road,Christleton,,Chester,,CH3 7AD,53.1831707,-2.8333028,2021
Christ The King College,,10024128,135552,169,,school,Wellington Road,Newport,,Isle of Wight,,PO30 5QT,50.6939543,-1.3107699,2021
Church Drive ITT/GAPS,,,,26C,,school,Church Drive Primary School,Church Drive,,Wirral,Port Sunlight,CH62 5EF,53.3546448,-2.9960746,2021
"Churchfield Primary School, Gateway TSA (North London)",,,,1SU,,school,Latymer Road,Edmonton,,London,,N9 9PL,51.6302322,-0.0665358,2021
Churchfields Junior School,,10069413,133935,2D7,,school,Churchfields,South Woodford,,London,Redbridge,E18 2RB,51.5986004,0.023737,2021
Churwell Primary School,,10075614,107820,137,,school,Westwood Side,Churwell Morley,,Leeds,,LS27 9HR,53.7585625,-1.5962805,2021
City Excellence in Teaching,,,,1CW,,school,"Mulberry School for Girls, Richard Street",Commercial Road,,Greater London,London,E1 2JP,51.5143568,-0.0602177,2021
City Learning Trust,,,,1JB,,school,Haywood Academy,High Lane,,Stoke-on-Trent,Burslem,ST6 7AB,53.0555109,-2.1877764,2021
City of Liverpool College,,10003955,,L43,,school,Clarence Street,,,Merseyside,Liverpool,L3 5TP,53.4045885,-2.9731412,2021
City of Westminster College,,,,W51,,school,Paddington Basin Campus,North Wharf Road,,London,,W2 1LF,51.5210038,-0.1746353,2021
Claremont Primary School,,10069510,118456,1TP,,school,Banner Farm Road,,,Kent,Tunbridge Wells,TN2 5EB,51.1264463,0.2703145,2021
Claydon High School,,10063919,144214,2GU,,school,Claydon High School,Church Lane,,Suffolk,Claydon,IP6 0EG,52.1064061,1.1157683,2021
Clayton-le-Moors All Saints Church of England Primary School,,,,1XS,,school,Church Street,Clayton-le-Moors,,Lancashire,Accrington,BB5 5HT,53.7739219,-2.3873873,2021
Cleeve School,,,,3B6,,scitt,"Cleeve School, Two Hedges Road, ",Bishops Cleeve,,Gloucs,Cheltenham,GL528AE,51.9414539,-2.0552792,2021
Cleves School,,10032196,136338,12Y,,school,Cleves School,Oatlands Avenue,,Weybridge,,KT13 9TS,51.3716876,-0.426838,2021
Cliff Lane Primary School,,10047958,141591,1UL,,school,Cliff Lane,,,Ipswich,,IP3 0PJ,52.0442617,1.1700057,2021
CMAT Stamford Welland Academy,,10053421,,9J1,,school,CMAT Swavesey Village College,"Gibraltar Lane, Swavesey",,Cambridgeshire,Cambridge,CB24 4RS,52.2947667,-0.0055253,2021
CMAT West Town Primary,,,,1DT,,school,The Cambridge Partnership,"CMAT Swavesey Village College, Gibraltar Lane, Swavesey",,Cambridgeshire,Cambridge,CB24 4RS,52.5754515,-0.2540833,2021
Coastal Teaching Partnership South,,,,2LA,,school,Coastal Teaching Partnership South,"Crofton School, Marks Road",,Hampshire,"Stubbington, Fareham",PO14 2AT,50.822106,-1.203754,2021
Cobham Free School,,,,1O5,,school,91-93 Portsmouth Road,,,Cobham,,KT11 1JJ,51.3333517,-0.4150275,2021
